currentSeg, targetWayPointLat, targetWayPointLong, latitude, longitude, heading, targetBearing, correction, distance
0, -33.80777140379413, 151.15474458453366, -33.8149640036054, 151.17117807517653, 305, 297.7743342217068, -7, 1717.9653065431417
0, -33.80777140379413, 151.15474458453366, -33.814969129107126, 151.1711945266739, 305, 297.7675209693952, -7, 1719.5774727063326
0, -33.80777140379413, 151.15474458453366, -33.81497118997016, 151.17120521545792, 305, 297.75893765021226, -7, 1720.5591222539322
0, -33.80777140379413, 151.15474458453366, -33.81496890858042, 151.17121138886648, 308, 297.7425983660636, -10, 1720.9461679882902
0, -33.80777140379413, 151.15474458453366, -33.81496031336692, 151.17122140392914, 308, 297.700053037433, -10, 1721.3210462200188
0, -33.80777140379413, 151.15474458453366, -33.81494998361917, 151.17123335075297, 308, 297.64907410061403, -10, 1721.7655145981346
0, -33.80777140379413, 151.15474458453366, -33.81467727302199, 151.171400237308, 308, 296.51562701671116, -11, 1721.687117019753
0, -33.80777140379413, 151.15474458453366, -33.81475078376966, 151.17138242571178, 308, 296.7834526401289, -11, 1723.8851726027026
0, -33.80777140379413, 151.15474458453366, -33.81479366675604, 151.17134751919133, 254, 296.9735439303791, 43, 1723.1636844265918
0, -33.80777140379413, 151.15474458453366, -33.8148237435808, 151.17128044479773, 215, 297.16680735645366, 82, 1719.1633348458765
0, -33.80777140379413, 151.15474458453366, -33.814859701230496, 151.17124811723866, 214, 297.33108861189555, 83, 1718.3379122111487
0, -33.80777140379413, 151.15474458453366, -33.81487344653417, 151.17124090639345, 308, 297.3866235177887, -11, 1718.4487739593606
0, -33.80777140379413, 151.15474458453366, -33.81489720955137, 151.17122581676992, 294, 297.4863505790478, 3, 1718.428986752208
0, -33.80777140379413, 151.15474458453366, -33.814905342415976, 151.17120202612293, 292, 297.54705706596434, 6, 1716.8958117172212
0, -33.80777140379413, 151.15474458453366, -33.814925887115116, 151.17120564808081, 293, 297.60950509480375, 5, 1718.2515415009157
0, -33.80777140379413, 151.15474458453366, -33.81494086252881, 151.1712104683822, 283, 297.6518425849281, 15, 1719.4196519028983
0, -33.80777140379413, 151.15474458453366, -33.81495519141449, 151.17120856532682, 304, 297.7016304285867, -6, 1720.0046685342272
0, -33.80777140379413, 151.15474458453366, -33.81496820313306, 151.17121208917953, 325, 297.7392802262334, -27, 1720.966940523421
0, -33.80777140379413, 151.15474458453366, -33.814969687078296, 151.1712162217872, 296, 297.73822292808165, 2, 1721.3821216813346
0, -33.80777140379413, 151.15474458453366, -33.81496768447427, 151.1712188948485, 270, 297.7278246967261, 28, 1721.4972087501874
0, -33.80777140379413, 151.15474458453366, -33.81496367811696, 151.17121564745568, 315, 297.7193361534171, -17, 1721.0238657270372
0, -33.80777140379413, 151.15474458453366, -33.81496766100494, 151.17121612671292, 291, 297.73171437703775, 7, 1721.2693756523836
0, -33.80777140379413, 151.15474458453366, -33.814975779173785, 151.171218049514, 294, 297.7555771327728, 4, 1721.8474605186718
0, -33.80777140379413, 151.15474458453366, -33.814972243564625, 151.17120758982435, 293, 297.7589865287812, 5, 1720.808077237786
0, -33.80777140379413, 151.15474458453366, -33.81497368189195, 151.1712085851001, 306, 297.76227576465146, -8, 1720.9641114792908
0, -33.80777140379413, 151.15474458453366, -33.81497226519419, 151.1712017804079, 299, 297.7673953583811, -1, 1720.3337484355761
0, -33.80777140379413, 151.15474458453366, -33.814971193168354, 151.17120278504896, 300, 297.7624362864802, -2, 1720.3603755909628
0, -33.80777140379413, 151.15474458453366, -33.81496574165298, 151.17119471331003, 300, 297.75613420204604, -2, 1719.4171001371444
0, -33.80777140379413, 151.15474458453366, -33.814970505844016, 151.17118900523846, 300, 297.779972456043, -2, 1719.1970500759533
0, -33.80777140379413, 151.15474458453366, -33.814978077901316, 151.17119098653646, 300, 297.801972063018, -2, 1719.752168745042
0, -33.80777140379413, 151.15474458453366, -33.81497670136037, 151.1711924013741, 309, 297.7954221038144, -11, 1719.7964590809922
0, -33.80777140379413, 151.15474458453366, -33.81498059728795, 151.1711772726749, 300, 297.82997066713494, -2, 1718.7612232798722
0, -33.80777140379413, 151.15474458453366, -33.81498228304009, 151.1711630550115, 285, 297.8559914007248, 13, 1717.6861302133107
0, -33.80777140379413, 151.15474458453366, -33.814981147341555, 151.17115542436505, 299, 297.8632697413547, -1, 1717.0031027504456
0, -33.80777140379413, 151.15474458453366, -33.81498605491015, 151.17116117771207, 315, 297.8710810532668, -17, 1717.7288708455326
0, -33.80777140379413, 151.15474458453366, -33.81499568594511, 151.1711517011762, 290, 297.91637346562993, 8, 1717.4558048933868
0, -33.80777140379413, 151.15474458453366, -33.814995418554794, 151.17114330258056, 267, 297.92763767705355, 31, 1716.7555199922263
0, -33.80777140379413, 151.15474458453366, -33.81499282767561, 151.17112912370516, 295, 297.9396483291739, 3, 1715.4618168352865
0, -33.80777140379413, 151.15474458453366, -33.814986377456286, 151.17111169504022, 210, 297.9437009984881, 88, 1713.7013263844915
0, -33.80777140379413, 151.15474458453366, -33.81498609063395, 151.17108634252818, 221, 297.9795525784894, 77, 1711.6152676581362
0, -33.80777140379413, 151.15474458453366, -33.8149857603427, 151.17106951792718, 221, 298.00293208531787, 77, 1710.2239595289204
0, -33.80777140379413, 151.15474458453366, -33.81498481569835, 151.17106069528617, 221, 298.0126662011322, 77, 1709.4541512253431
