time, lat, long, uncert, speed
Sun Jul 28 2019 20:35:19 GMT+1000 (Australian Eastern Standard Time), -33.81490892808668, 151.17107217771752, 32, 0.18443530797958374
Sun Jul 28 2019 20:35:20 GMT+1000 (Australian Eastern Standard Time), -33.81489885529789, 151.1710942711834, 32, null
Sun Jul 28 2019 20:35:21 GMT+1000 (Australian Eastern Standard Time), -33.81486573951809, 151.17111925127594, 32, null
Sun Jul 28 2019 20:35:22 GMT+1000 (Australian Eastern Standard Time), -33.81481155260458, 151.17113843121174, 32, null
Sun Jul 28 2019 20:35:23 GMT+1000 (Australian Eastern Standard Time), -33.814796291441255, 151.17114363217257, 32, null
Sun Jul 28 2019 20:35:24 GMT+1000 (Australian Eastern Standard Time), -33.814805987429885, 151.1711466653532, 32, null
Sun Jul 28 2019 20:35:25 GMT+1000 (Australian Eastern Standard Time), -33.81480661720324, 151.17114584531657, 200, null
Sun Jul 28 2019 20:35:26 GMT+1000 (Australian Eastern Standard Time), -33.8148099759676, 151.17113886742956, 200, null
Sun Jul 28 2019 20:35:27 GMT+1000 (Australian Eastern Standard Time), -33.81481189702717, 151.17113180318427, 200, null
Sun Jul 28 2019 20:35:28 GMT+1000 (Australian Eastern Standard Time), -33.81480901715315, 151.17112755720015, 200, null
Sun Jul 28 2019 20:35:29 GMT+1000 (Australian Eastern Standard Time), -33.814805962873606, 151.17112473688667, 200, null
Sun Jul 28 2019 20:35:30 GMT+1000 (Australian Eastern Standard Time), -33.81479906693398, 151.1711210837775, 200, null
Sun Jul 28 2019 20:35:31 GMT+1000 (Australian Eastern Standard Time), -33.81479373729755, 151.17111774820694, 200, null
Sun Jul 28 2019 20:35:32 GMT+1000 (Australian Eastern Standard Time), -33.81478982161038, 151.17111467891456, 200, null
Sun Jul 28 2019 20:35:33 GMT+1000 (Australian Eastern Standard Time), -33.814787143135625, 151.1711118814761, 200, null
Sun Jul 28 2019 20:35:34 GMT+1000 (Australian Eastern Standard Time), -33.8147854833451, 151.17110929076566, 200, null
Sun Jul 28 2019 20:35:35 GMT+1000 (Australian Eastern Standard Time), -33.81479201624899, 151.17110186736448, 200, null
Sun Jul 28 2019 20:35:36 GMT+1000 (Australian Eastern Standard Time), -33.81479552993334, 151.17109252480637, 200, null
Sun Jul 28 2019 20:35:37 GMT+1000 (Australian Eastern Standard Time), -33.81480145657229, 151.1710798426818, 200, null
Sun Jul 28 2019 20:35:38 GMT+1000 (Australian Eastern Standard Time), -33.81480408584511, 151.17106686514958, 200, null
Sun Jul 28 2019 20:35:39 GMT+1000 (Australian Eastern Standard Time), -33.81480856326229, 151.1710548358156, 200, null
Sun Jul 28 2019 20:35:40 GMT+1000 (Australian Eastern Standard Time), -33.81481305380553, 151.17104505016965, 200, null
Sun Jul 28 2019 20:35:41 GMT+1000 (Australian Eastern Standard Time), -33.81481100087878, 151.17100884448934, 32, null
Sun Jul 28 2019 20:35:42 GMT+1000 (Australian Eastern Standard Time), -33.81480085146239, 151.17099119313147, 32, null
Sun Jul 28 2019 20:35:43 GMT+1000 (Australian Eastern Standard Time), -33.814795948796984, 151.17097261346217, 32, null
Sun Jul 28 2019 20:35:44 GMT+1000 (Australian Eastern Standard Time), -33.81479558305793, 151.17096663855264, 32, null
Sun Jul 28 2019 20:35:45 GMT+1000 (Australian Eastern Standard Time), -33.8147973805912, 151.17095534931718, 32, null
Sun Jul 28 2019 20:35:46 GMT+1000 (Australian Eastern Standard Time), -33.814801987069295, 151.1709450935995, 32, null
Sun Jul 28 2019 20:35:47 GMT+1000 (Australian Eastern Standard Time), -33.8148057783122, 151.17093124252028, 32, 0.10830768197774887
Sun Jul 28 2019 20:35:48 GMT+1000 (Australian Eastern Standard Time), -33.8148127757991, 151.17091973616493, 32, 0.14348269999027252
Sun Jul 28 2019 20:35:49 GMT+1000 (Australian Eastern Standard Time), -33.81481549313982, 151.17091823973706, 32, 0.1454387754201889
Sun Jul 28 2019 20:35:50 GMT+1000 (Australian Eastern Standard Time), -33.81482166085712, 151.1709204282741, 32, 0.1746913194656372
Sun Jul 28 2019 20:35:51 GMT+1000 (Australian Eastern Standard Time), -33.814825425139865, 151.17091893063446, 32, 0.08137386292219162
Sun Jul 28 2019 20:35:52 GMT+1000 (Australian Eastern Standard Time), -33.81482755292631, 151.17091727549382, 32, null
Sun Jul 28 2019 20:35:53 GMT+1000 (Australian Eastern Standard Time), -33.814831791932704, 151.17091336635175, 32, null
Sun Jul 28 2019 20:35:54 GMT+1000 (Australian Eastern Standard Time), -33.81483185376165, 151.17091342402327, 200, null
Sun Jul 28 2019 20:35:55 GMT+1000 (Australian Eastern Standard Time), -33.81483436393909, 151.1709150667716, 32, 0.0665288195014
Sun Jul 28 2019 20:35:56 GMT+1000 (Australian Eastern Standard Time), -33.81483043231983, 151.17091998740557, 32, 0.24754729866981506
Sun Jul 28 2019 20:35:57 GMT+1000 (Australian Eastern Standard Time), -33.81481285963761, 151.1709201208323, 32, 0.1250409185886383
Sun Jul 28 2019 20:35:58 GMT+1000 (Australian Eastern Standard Time), -33.81480519246036, 151.1709276612038, 32, 0.23170685768127441
Sun Jul 28 2019 20:35:59 GMT+1000 (Australian Eastern Standard Time), -33.81479922552334, 151.17093426730108, 32, 0.2532644271850586
Sun Jul 28 2019 20:36:00 GMT+1000 (Australian Eastern Standard Time), -33.814793784087755, 151.1709421330602, 32, 0.12464512139558792
Sun Jul 28 2019 20:36:01 GMT+1000 (Australian Eastern Standard Time), -33.81478769781693, 151.17094318253802, 32, 0.20311100780963898
Sun Jul 28 2019 20:36:02 GMT+1000 (Australian Eastern Standard Time), -33.81478401804881, 151.1709455918241, 32, 0.04303600266575813
Sun Jul 28 2019 20:36:03 GMT+1000 (Australian Eastern Standard Time), -33.814778714585685, 151.1709489118125, 32, 0.028902167454361916
Sun Jul 28 2019 20:36:04 GMT+1000 (Australian Eastern Standard Time), -33.81477631992923, 151.17094988395817, 32, 0.4716068208217621
Sun Jul 28 2019 20:36:05 GMT+1000 (Australian Eastern Standard Time), -33.81478351193186, 151.17094872545795, 32, 0.4716068208217621
Sun Jul 28 2019 20:36:06 GMT+1000 (Australian Eastern Standard Time), -33.81478411575384, 151.1709464476014, 32, 0.22529636323451996
Sun Jul 28 2019 20:36:07 GMT+1000 (Australian Eastern Standard Time), -33.814784497770376, 151.17094738690528, 32, 0.06616374850273132
Sun Jul 28 2019 20:36:08 GMT+1000 (Australian Eastern Standard Time), -33.814785194839445, 151.1709514950536, 32, 0.2308388203382492
Sun Jul 28 2019 20:36:09 GMT+1000 (Australian Eastern Standard Time), -33.81478584679463, 151.17095112580435, 32, 0.19394446909427643
Sun Jul 28 2019 20:36:10 GMT+1000 (Australian Eastern Standard Time), -33.81478902300143, 151.17094718312464, 32, 0.2308388203382492
Sun Jul 28 2019 20:36:11 GMT+1000 (Australian Eastern Standard Time), -33.814795825537765, 151.170947803765, 32, 0.6321448087692261
Sun Jul 28 2019 20:36:12 GMT+1000 (Australian Eastern Standard Time), -33.8147915201926, 151.17095624546462, 32, 0.6321448087692261
Sun Jul 28 2019 20:36:13 GMT+1000 (Australian Eastern Standard Time), -33.81478603431947, 151.17096196006656, 32, 0.0893295481801033
Sun Jul 28 2019 20:36:14 GMT+1000 (Australian Eastern Standard Time), -33.81478603431947, 151.17096196006656, 32, 0
Sun Jul 28 2019 20:36:15 GMT+1000 (Australian Eastern Standard Time), -33.81478603431947, 151.17096196006656, 32, 0
Sun Jul 28 2019 20:36:16 GMT+1000 (Australian Eastern Standard Time), -33.81479641278327, 151.1709683663451, 32, 0.23284363746643066
Sun Jul 28 2019 20:36:17 GMT+1000 (Australian Eastern Standard Time), -33.81480421715731, 151.17097721107908, 32, 0.17658177018165588
Sun Jul 28 2019 20:36:18 GMT+1000 (Australian Eastern Standard Time), -33.81480593941531, 151.1709881385204, 32, 0.09603274613618851
Sun Jul 28 2019 20:36:19 GMT+1000 (Australian Eastern Standard Time), -33.81480674832724, 151.17098925667204, 32, 0.23215991258621216
Sun Jul 28 2019 20:36:20 GMT+1000 (Australian Eastern Standard Time), -33.8148071670383, 151.17099366272475, 32, 0.23215991258621216
Sun Jul 28 2019 20:36:21 GMT+1000 (Australian Eastern Standard Time), -33.814804218781205, 151.17099566361506, 32, 0.2998351454734802
Sun Jul 28 2019 20:36:22 GMT+1000 (Australian Eastern Standard Time), -33.81480222614973, 151.17099984814863, 32, 0.14026010036468506
Sun Jul 28 2019 20:36:23 GMT+1000 (Australian Eastern Standard Time), -33.814797022873314, 151.1710028389582, 32, 0.20096518099308014
Sun Jul 28 2019 20:36:24 GMT+1000 (Australian Eastern Standard Time), -33.81479600473942, 151.17101390944893, 32, 0.20096518099308014
Sun Jul 28 2019 20:36:25 GMT+1000 (Australian Eastern Standard Time), -33.814792608487494, 151.17102288398365, 32, 0.18368764221668243
Sun Jul 28 2019 20:36:26 GMT+1000 (Australian Eastern Standard Time), -33.81478712242856, 151.17103789569626, 32, 0.15950557589530945
Sun Jul 28 2019 20:36:27 GMT+1000 (Australian Eastern Standard Time), -33.81478638096428, 151.1710517974474, 32, 0.20099413394927979
Sun Jul 28 2019 20:36:28 GMT+1000 (Australian Eastern Standard Time), -33.81479101799565, 151.17105575196692, 32, 0.09665299206972122
Sun Jul 28 2019 20:36:29 GMT+1000 (Australian Eastern Standard Time), -33.814799762616914, 151.17106267437396, 32, 0.07123425602912903
Sun Jul 28 2019 20:36:30 GMT+1000 (Australian Eastern Standard Time), -33.814805649256144, 151.17106687548664, 32, 0.09665299206972122
Sun Jul 28 2019 20:36:31 GMT+1000 (Australian Eastern Standard Time), -33.81480326009029, 151.17106997061205, 32, 0.36627960205078125
Sun Jul 28 2019 20:36:32 GMT+1000 (Australian Eastern Standard Time), -33.814805386963336, 151.17107968667975, 32, 0.5101068615913391
Sun Jul 28 2019 20:36:33 GMT+1000 (Australian Eastern Standard Time), -33.81480676596606, 151.1710869603965, 32, 0.5101068615913391
Sun Jul 28 2019 20:36:34 GMT+1000 (Australian Eastern Standard Time), -33.8148087767736, 151.1710792338887, 32, 0.6778650283813477
Sun Jul 28 2019 20:36:35 GMT+1000 (Australian Eastern Standard Time), -33.81481623913189, 151.17106635743684, 32, 0.6395268440246582
Sun Jul 28 2019 20:36:36 GMT+1000 (Australian Eastern Standard Time), -33.81482235471622, 151.1710568154187, 32, 0.6395268440246582
Sun Jul 28 2019 20:36:37 GMT+1000 (Australian Eastern Standard Time), -33.81481479658981, 151.17104450732035, 32, 0.6395268440246582
Sun Jul 28 2019 20:36:38 GMT+1000 (Australian Eastern Standard Time), -33.81480512822132, 151.17103697000817, 32, 0.5372210144996643
Sun Jul 28 2019 20:36:39 GMT+1000 (Australian Eastern Standard Time), -33.81480435197487, 151.17102754670262, 32, 0.40511980652809143
Sun Jul 28 2019 20:36:40 GMT+1000 (Australian Eastern Standard Time), -33.814797369465424, 151.17102126864478, 32, 0.08789213001728058
Sun Jul 28 2019 20:36:41 GMT+1000 (Australian Eastern Standard Time), -33.81479152484846, 151.17101218420098, 32, 0.2685486078262329
Sun Jul 28 2019 20:36:42 GMT+1000 (Australian Eastern Standard Time), -33.81478130388757, 151.17099917017146, 32, 0.23996824026107788
Sun Jul 28 2019 20:36:44 GMT+1000 (Australian Eastern Standard Time), -33.8147706845493, 151.17098296217912, 32, 0.21039335429668427
Sun Jul 28 2019 20:36:44 GMT+1000 (Australian Eastern Standard Time), -33.814766355329105, 151.1709781551221, 32, 0.23996824026107788
Sun Jul 28 2019 20:36:45 GMT+1000 (Australian Eastern Standard Time), -33.8147675207888, 151.1709749731563, 32, 0.1584997922182083
Sun Jul 28 2019 20:36:46 GMT+1000 (Australian Eastern Standard Time), -33.81476902699561, 151.17097491524504, 32, 0.2941431403160095
Sun Jul 28 2019 20:36:47 GMT+1000 (Australian Eastern Standard Time), -33.81477133066823, 151.17097229501567, 32, 0.2941431403160095
Sun Jul 28 2019 20:36:48 GMT+1000 (Australian Eastern Standard Time), -33.8147783265049, 151.17097750836047, 32, 0.06845110654830933
Sun Jul 28 2019 20:36:49 GMT+1000 (Australian Eastern Standard Time), -33.814782727394075, 151.1709800381718, 32, 0.20720334351062775
Sun Jul 28 2019 20:36:50 GMT+1000 (Australian Eastern Standard Time), -33.814787338140476, 151.17098304908757, 32, 0.22066868841648102
time, lat, long, uncert, speed
Sun Jul 28 2019 20:38:15 GMT+1000 (Australian Eastern Standard Time), -33.8148547410461, 151.17107880401593, 65, null
Sun Jul 28 2019 20:38:21 GMT+1000 (Australian Eastern Standard Time), -33.81489833718035, 151.17101042049245, 65, null
Sun Jul 28 2019 20:38:21 GMT+1000 (Australian Eastern Standard Time), -33.8149016006048, 151.17100530158794, 65, null
time, lat, long, uncert, speed
Sun Jul 28 2019 20:39:01 GMT+1000 (Australian Eastern Standard Time), -33.81493947315701, 151.17093500912685, 65, null
Sun Jul 28 2019 20:39:01 GMT+1000 (Australian Eastern Standard Time), -33.81493947315701, 151.17093500912685, 65, null
Sun Jul 28 2019 20:39:01 GMT+1000 (Australian Eastern Standard Time), -33.81497586921957, 151.170870876514, 354.1415331057602, null
Sun Jul 28 2019 20:39:01 GMT+1000 (Australian Eastern Standard Time), -33.814975869219595, 151.17087087651396, 354.14169084348924, null
Sun Jul 28 2019 20:39:02 GMT+1000 (Australian Eastern Standard Time), -33.81486961783695, 151.17109785560055, 65, null
Sun Jul 28 2019 20:39:03 GMT+1000 (Australian Eastern Standard Time), -33.814867429231825, 151.17110072480958, 65, null
Sun Jul 28 2019 20:39:08 GMT+1000 (Australian Eastern Standard Time), -33.814867949733014, 151.1710987238786, 65, null
Sun Jul 28 2019 20:39:15 GMT+1000 (Australian Eastern Standard Time), -33.81490124271952, 151.171007385507, 65, null
Sun Jul 28 2019 20:39:21 GMT+1000 (Australian Eastern Standard Time), -33.814870794917724, 151.17109386030083, 65, null
Sun Jul 28 2019 20:39:28 GMT+1000 (Australian Eastern Standard Time), -33.81485820715598, 151.1710793804826, 65, null
Sun Jul 28 2019 20:39:34 GMT+1000 (Australian Eastern Standard Time), -33.81483200263919, 151.17108212128008, 103.46267866496493, null
Sun Jul 28 2019 20:39:41 GMT+1000 (Australian Eastern Standard Time), -33.814858575550794, 151.17107518748435, 65, null
Sun Jul 28 2019 20:39:48 GMT+1000 (Australian Eastern Standard Time), -33.81489927193282, 151.1710386868326, 65, null
Sun Jul 28 2019 20:39:54 GMT+1000 (Australian Eastern Standard Time), -33.81487098116781, 151.1710962549655, 65, null
Sun Jul 28 2019 20:40:01 GMT+1000 (Australian Eastern Standard Time), -33.814804218220516, 151.1710835078561, 65, null
Sun Jul 28 2019 20:40:08 GMT+1000 (Australian Eastern Standard Time), -33.81480971378637, 151.17106016564358, 65, null
Sun Jul 28 2019 20:40:14 GMT+1000 (Australian Eastern Standard Time), -33.8148970749309, 151.17103811170034, 65, null
Sun Jul 28 2019 20:40:21 GMT+1000 (Australian Eastern Standard Time), -33.81487401272648, 151.17109325401432, 65, null
Sun Jul 28 2019 20:40:28 GMT+1000 (Australian Eastern Standard Time), -33.814809041549665, 151.17111563610587, 65, null
Sun Jul 28 2019 20:40:39 GMT+1000 (Australian Eastern Standard Time), -33.814894418192296, 151.17104379377486, 65, null
Sun Jul 28 2019 20:40:45 GMT+1000 (Australian Eastern Standard Time), -33.81490425117643, 151.1710356623104, 65, null
Sun Jul 28 2019 20:40:52 GMT+1000 (Australian Eastern Standard Time), -33.81490097851898, 151.17103899614625, 65, null
Sun Jul 28 2019 20:40:58 GMT+1000 (Australian Eastern Standard Time), -33.81488516555561, 151.1710568482006, 65, null
Sun Jul 28 2019 20:41:05 GMT+1000 (Australian Eastern Standard Time), -33.814833236701844, 151.17106496416278, 65, null
Sun Jul 28 2019 20:41:11 GMT+1000 (Australian Eastern Standard Time), -33.81483937575818, 151.17106708290643, 65, null
Sun Jul 28 2019 20:41:18 GMT+1000 (Australian Eastern Standard Time), -33.814898827690286, 151.17104057831182, 65, null
