time, rotA, rotB, rotG
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 1.0564038011413044, 10.236617098736026, 1.895196921552356
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -2.1219105368989433, 2.5841516998291953, -0.4402675372358221
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 1.2384716715346915, 2.308730297963955, -0.26059530233296413
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -4.875663944669195, 2.9925684107788086, 0.9654178907122124
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -8.134971306217688, 6.25474487866553, 0.8308963545134593
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.036384337667378586, -0.4434211102808111, -0.2443446814719171
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -4.532310761979477, -2.0666969951958527, -0.29018208099187265
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -0.8908923092960281, 1.4339133724880808, -1.229467347774499
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -2.7149724474365655, -0.17051844739371866, -1.7666952366116173
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -1.6081608897252149, -1.1976485913608772, -1.946001362702792
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -1.8299626385632106, -4.368455377564517, -2.051042841948418
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6034175445364193, -9.195436722037623, -11.062502228832813
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.3700496173909474, -3.811723243222193, -4.80380480507196
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 11.288201561087652, -6.816606058187712, -18.35388455462504
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -8.031012411955508, -13.84259241915581, -44.41224639868656
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -11.871557772814686, -9.798982119177568, -62.25053534079297
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -8.093359232473032, -41.418168089214355, -69.41375770454637
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 27.40068867636037, -31.47465916719932, -49.43687506160644
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 16.681024377821764, -51.2092750002789, -55.542985632422386
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 21.77449964002808, -8.734590198358523, -33.55703699606905
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -1.0352543338197715, -1.7177138156393401, -11.892992613977478
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.5073482124566926, 19.173903405998434, -1.4460623580308294
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -5.984473012547657, 20.056181139203783, 4.78442158198111
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 14.3728883063156, 14.23940848068698, -16.27202069749035
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 34.17778849350191, 2.711256397641255, -15.56868196770829
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 16.389610941788586, 3.9169602366328107, -11.215594088889478
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -8.128851456721357, 8.096449039298816, -11.018847074752676
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -22.19550225518391, 10.001722624311057, -7.285218933839939
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -13.696509186961222, 7.047102744560839, -2.032900151965572
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 26.471398751097823, 11.98309134686641, -11.70001415671523
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 29.809745915495352, 15.777509878939552, -14.837710000091647
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 19.06023539783108, 12.80375479734272, -3.575746824144011
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -11.784185992951883, 4.020659156819706, -0.9821188771716572
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -24.39633776237647, 0.13204804722385652, -1.9198630825227994
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -19.66373212987319, -11.965623991837749, -5.1589532975714665
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -7.293798505211122, -0.2114882699129823, -2.3091452319560335
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -6.5515814848997, 6.866835269343985, -1.3099081931770316
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -2.473242661199705, 8.850156999115137, -1.6314717917539394
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 11.662520687040093, 5.063864257720195, -3.2798527840153033
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 5.7076552638839715, 8.680227868980745, -0.3605107246064957
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -4.606705609306079, 6.657720917054405, 3.6325003600615275
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -5.930955492192845, -5.470025298696412, 6.078743710358996
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -13.77519296619977, -1.7563565713640394, 6.741982399523914
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -22.582323188638412, -0.3623746191979687, 8.456459772713727
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 13.300398342461857, -2.231988213440396, -2.6944645910101905
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 10.457930595770073, 2.4967867501555623, -2.6542119383537783
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -6.698837802084236, 1.8649507094734241, -2.2597110975078314
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), -17.326829009130226, 1.779486366658053, -0.9620427100451684
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.8425738969209183, -2.2768947862425257, -2.6761082441723696
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.04469182204967105, -1.4343046142614757, -3.6559663287287525
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -6.210068611304477, 2.469915932187086, -4.521948938121744
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 2.0282428167252693, 4.17380395084244, -7.533682432824786
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -5.483567002499608, 4.351873812693841, -8.011985212475146
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -5.406693223391115, 2.0980441483916263, -8.000220211629799
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -4.861619368188356, 2.471945352144226, -7.026404283167938
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -2.5204936964344418, -0.07236606769969665, -8.35919873270639
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -2.1895304768991273, -3.2444546883114778, -10.051978302450364
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -3.140519486267982, -6.247857486661219, -12.598288192956751
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.8857867962522965, -4.883263810781303, -15.296925816106407
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -2.0895245546190933, -4.399239893927411, -25.671300146438774
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 1.1754291322171795, 2.063376242598757, -32.0578685298592
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -1.2404643792250427, -2.577172527157912, -29.16119896323513
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -2.231034548277533, 11.504416321906284, -41.502234057518876
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -3.297501565943793, 6.864065200748722, -41.59830408328969
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -4.176804965209014, 1.7969425159076071, -42.18068357796541
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -4.350358364471745, -0.8682950553138641, -37.58867568197955
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -5.550513101649488, -5.552789262190395, -32.678988857507235
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -4.9325320996987205, -7.124642894000232, -30.779482513475422
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 1.2957393926306633, -7.010796447140813, -30.78914040096182
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 1.8964780089085567, -12.874245764671837, -35.82512083828226
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 2.425439020972432, -8.862496589624412, -39.63127448912313
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.0003597588701892654, -3.690316203838393, -36.05386728868057
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.459283104050255, 1.359900268703059, -39.010881576621706
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 5.086998962212675, -7.28899517467731, -32.319095944855505
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 4.066857702592026, -2.286065168976914, -28.31558568549441
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), -0.06696200068404141, 1.7872378843140768, -21.433948115558536
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 0.8472530567500531, 0.8964298851656161, -17.34115874600891
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 3.823845975225319, 2.8752199978658775, -16.379336629729593
Tue Jul 23 2019 14:14:47 GMT+1000 (AEST), 2.4609310317773456, 5.846548868203474, -17.125446004094275
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 5.331902651979475, -3.4452144385856625, -15.371646378079054
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 6.670525814200887, -2.8836147272426462, -14.888263645233497
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 5.782830460323248, 1.8003757531825964, -14.972689906016733
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 6.2852109374583724, 0.8766391986020925, -18.691760352487233
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 4.855797912581389, 5.3608156965097855, -22.0702997650557
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 3.1998531261444714, -2.390923513775419, -21.843937050677724
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 5.723199066887628, -5.172357116930794, -21.832950691397755
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 1.5519954971282595, -4.511101743946118, -14.811207158564706
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), -1.1190554188505388, -1.1416103043155077, -3.96063630816728
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), -0.17197295752181402, 1.267844046286685, 2.678234140551536
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), -0.6094424650754582, 2.4855256892049153, 3.404888147952261
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), -2.0468815491965877, -1.0069362627991927, 1.533260501678326
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 1.9935238979570367, -1.6529781364596057, -1.1548042020795624
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 0.5170223750032222, -0.5025264724286338, 0.24511334455780798
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 0.8416378408395092, -2.3399135266196485, -2.9805944488335414
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 6.13637641968874, -7.787545196348527, -5.278964843930468
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 4.829375325777195, -11.839776902606618, -10.260377619311209
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 9.06902955729455, -10.650415571864787, -27.6070867477944
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 5.69454855775354, -15.749535131646471, -63.403553234961166
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 5.87741022419453, -10.942407012656478, -49.39082251112763
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 0.5495291128931641, -30.96576909289835, -63.43796372799969
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 8.190580998892639, -27.313224688943773, -49.246886519653366
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 12.714476540927837, -20.67551537238386, -44.34451482778213
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 14.028349658918062, -10.452387043484961, -34.75657872376878
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 8.77697664480033, -1.2431579283572607, -36.872697687138384
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 10.157469720407565, -5.810753981197553, -39.353118450268944
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 9.793608467848061, 4.698416266839133, -47.098525648306726
Tue Jul 23 2019 14:14:48 GMT+1000 (AEST), 12.474699335019954, 11.28598601847563, -67.52322964417854
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 18.197661052833926, 17.25949700429224, -79.89234023104562
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 17.774809163960313, 8.954900511358222, -83.63220348089693
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 6.257842369454131, -5.914925891984471, -74.38167530678764
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 0.02383333145895125, -10.347177370831023, -56.09942748372499
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 0.7905264147023932, -10.349633677611289, -42.30635222850447
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -3.4541329580944065, -9.485284337203577, -29.731277287215658
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -6.220398845537298, -8.151498656461827, -25.278641108791206
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -7.652436370602858, -7.089654396203195, -15.150146758390125
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -6.52374334139002, -4.194650115076142, -9.42964390867736
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -5.026764804582802, -1.1196990574581067, -5.297563449040413
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -4.487610588956328, -1.3960967494878358, 0.9898359237167138
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -8.996735420024551, -15.036263599263918, 13.519650829913852
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -8.219788595330906, -11.690820722092393, 10.204938681365508
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -5.854462496130579, -11.640145841092776, 18.3190454672161
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -3.6854560973571058, -8.499933073007211, 22.083586190538668
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -3.8016363344785535, -3.04578540281014, 30.600080764735868
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -6.376251809565941, 4.762213221894814, 38.68049508118443
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -11.710389214064481, 20.019094919557904, 56.97975007528042
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -11.152741834373375, -0.8450255613069827, 65.26772359532191
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -2.2059333896343243, 2.9549622429823645, 67.12681229494018
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -5.549866368112452, 9.026647379720975, 68.9307677075781
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -9.459052141922497, 18.3631411684977, 65.5307336896916
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -6.952735570327474, 35.44515741475445, 65.37604356536914
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -7.054389275744773, 56.07379036867534, 74.42291598899618
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -16.540716924344068, 65.34751386520601, 82.81083908225706
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -26.578040202156526, 43.193600631878304, 79.9514077069879
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -44.43149387176766, 28.66381775768563, 80.542219070194
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -34.6799986427946, 22.714856179293342, 80.68145930661387
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -18.71451512770713, 3.508619938424537, 73.74027956258843
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -26.287970605842546, -19.62640514605907, 63.68016223596834
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -30.366034087541625, -30.92472990127033, 66.06500474694833
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -17.498510936560372, -28.738434159273435, 67.43859677017292
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), -0.7547981220408796, 9.962491725265796, 48.04495764083871
Tue Jul 23 2019 14:14:49 GMT+1000 (AEST), 2.244988197865046, 8.650922942346805, 48.96304776340973
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 2.025597185638947, -5.943345455347248, 57.34118661068457
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 5.5101249124267335, -4.117051482141981, 49.0255781452612
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 6.687309723425724, 3.4919726329831002, 44.34502026178071
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 0.01735759175426514, -8.854325975829784, 33.18912202623714
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -2.5051033592436993, -11.300386618566955, 20.38808052154221
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -1.8971319995215854, -9.486344724072222, 15.311634628484029
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -0.5280220744964105, -1.8320023038041058, 6.052844913686776
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -0.5482247068442503, 1.031858769306923, 6.098819770763779
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 0.3354728252543892, 5.0084517867575284, 8.334919117754287
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 3.059471821246376, 15.593748761962237, 13.829471625760215
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 5.132012043277174, 20.84414420525501, 28.020222692573668
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 6.426353808448924, 16.142682527819698, 38.72444393339888
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 8.9772266922077, 18.229597309845612, 69.34990226599592
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 8.16387239791695, 24.747923457450167, 86.95619017256452
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -5.664771494293223, 17.051878036544068, 97.08783324017297
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -38.696631403098586, 5.764402609942553, 102.99378853245628
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -29.81415138751001, 13.483503761278852, 61.618701861431774
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 2.799614712952302, 25.23603609629596, 18.35675494162374
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 29.439853605898726, -10.61936980076614, -16.40561065991934
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 34.89688446969919, -21.432464256961353, -19.957703471750538
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 28.658910266766977, -10.715683152026136, 8.315687012598824
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 1.0944573463283842, -11.09059138179449, 51.87655374633788
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -8.513635286255903, 2.871338102539783, 43.393964231180625
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 1.2996270509288699, 26.00746156681929, 32.51540924198001
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 5.267614350190376, 41.06492436571964, 41.585722874838524
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 3.6058404241836755, 42.81898524647061, 41.88407578306844
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 0.7074335349111914, 31.494125206333855, 34.562591106056665
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -1.2928411512667566, 16.487870043188387, 18.469984110136917
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -5.056879108633388, -0.7715300044341481, 6.7253863205012525
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -6.810572012942828, -17.102858568509042, -5.820496819161752
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -5.372369815264508, -19.79969729058605, -13.254793169373682
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), -2.7303104909914753, -21.01037564172749, -17.09753614359831
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 4.738866781538063, -20.742507575310636, -27.546998158571213
Tue Jul 23 2019 14:14:50 GMT+1000 (AEST), 6.938756734417396, -18.501983546398428, -36.22914360316144
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 1.9304253297439895, -24.490111137038866, -45.52883889401107
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -6.926324936354327, -32.01170328125908, -48.83331515031451
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 3.703160801459425, -34.028258577097404, -74.35127413479191
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 29.74689109965831, -21.061171758584873, -103.87692516194976
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 30.629003200776285, -42.86572423096101, -70.98688004399455
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 5.925786746538438, -51.48674119002691, -55.40232813174973
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 4.336126384675555, -31.244157358184314, -64.60107664176117
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 11.633641793455633, -0.5359037926334878, -65.44489870239205
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 8.515905470381286, 7.9768216910806276, -63.16584899146638
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -4.670984519585069, 7.858581725037598, -64.79402265562486
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -4.266321424471201, 3.6411593323818114, -69.16699663021215
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -2.406824194163209, 0.29811107684461124, -71.16627496254493
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 6.4500178526020795, 0.6094971599496711, -73.19499141020046
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 1.7890985772543764, -8.045653776215078, -63.37681987454974
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -7.471216083996787, -14.237991216434201, -52.58834825031242
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 0.6088312165055949, -11.02433769307172, -42.6681371035563
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 3.6756953301463344, -6.339171993222412, -35.18983469829562
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 5.626925416102183, -6.560846636508822, -33.60436337682807
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 14.657138581456728, -2.681970680914356, -43.34269000108134
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 16.154177736192832, 2.6175745902024183, -47.15703646383164
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 21.51160053623241, 4.858480042491089, -46.688345467890784
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 6.339174981430173, -7.833673732681854, -49.59017182733821
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -3.795621072253888, -16.035684199376863, -52.70609046631969
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 1.5052212944749543, -6.533548077943573, -49.40688370096092
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -3.8538181259638047, -18.747308573459655, -44.51286874553919
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), -0.6003999883054488, -13.40548165661615, -41.0666865545255
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 7.7649261711383835, 3.6122642170980725, -39.154332624664896
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 6.92062642415242, 1.5407619703777042, -37.189031068358354
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 2.0812406023729255, 0.8668728818626206, -27.22954462632736
Tue Jul 23 2019 14:14:51 GMT+1000 (AEST), 3.1492947852475672, 4.061193768222793, -22.79228832636648
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 10.53592196458151, 3.76755369052019, -20.360037472357433
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 13.33072096728213, 5.922536430267158, -20.741675999779186
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 7.88214417012685, 5.120458778296098, -11.08580598050725
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 3.214449880731023, -0.9365177595083017, -7.079748914359384
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), -1.9576997692037312, -5.945612224378046, 1.2550898419504497
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 1.7556485795678851, -5.230707423010212, 4.72498399516319
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 3.5058622495471443, -2.3508853717476277, 5.012444459214223
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 3.9277066855181793, -1.4949435673213778, 4.824212129651489
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 2.526308962182473, -2.0538577336601094, 5.195412420474171
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 1.3103666696250689, -3.1565951902532534, 6.36267936991148
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), 0.7049588719975313, -3.7728974597720786, 5.878517995500541
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), -1.1411104198456272, -2.1385898588521144, 7.154351228682025
Tue Jul 23 2019 14:14:52 GMT+1000 (AEST), -2.806851298377931, -0.43721961867955683, 9.650293169814622
