time, accX, accY, accZ
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.5958569381713866, -3.732111475372314, -8.897451919555664
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.6579565071990713, -3.68033715673238, -8.827870433807373
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.5041290870666504, -3.54970323638916, -8.918101908874512
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.4095581580230966, -3.4899978324890135, -8.951321456909179
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.7300818687438965, -3.6950013496398926, -8.790161757659911
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.2699462371826172, -3.4810192840024827, -8.97631093673706
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.3525461944580078, -3.508702532958984, -9.053374302673339
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.28535894690249114, -3.4433111923769113, -9.024793520355225
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.36840781698916103, -3.539378241729736, -8.97047507019043
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.4376899909973144, -3.3961750549316405, -8.91316386795044
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.45115741186831143, -3.3714848503112793, -8.947730154418945
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.5856816176483407, -3.393930490875244, -8.929623419842123
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.8719382805755361, -3.295618585205078, -8.91226604232788
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.6172551155090331, -3.4114380905151367, -9.124302526855468
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.888697728729248, -3.295618585205078, -9.069086251068114
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 0.7320271575927734, -3.0641289199277755, -8.03808316116333
Tue Jul 23 2019 14:14:44 GMT+1000 (AEST), 1.2107178885528818, -2.9536969528749584, -7.276876670837402
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 1.0595838356902822, -3.2160113800048826, -8.952668195343017
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5792471641540528, -4.159925384521484, -10.48914711074829
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5213374480316415, -4.4011412017822265, -10.741136835479736
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6015431671142578, -3.317764950561523, -9.5262291305542
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5894225212097167, -2.9836241813659665, -9.072378278350829
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.4677671493530273, -2.9179332733154295, -8.709507089233398
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.2750338791778311, -3.69335562825948, -8.610596633148193
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5014356101989745, -3.6176387084960937, -8.806322618865966
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5777507881164551, -3.597138356781006, -8.838195428466797
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6609492958068848, -3.5473090347290035, -9.107094202423095
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6566098052978515, -3.459022848510742, -8.973318184661865
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6721721160888672, -3.4983778305605053, -8.793004872131347
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6495768379211425, -3.51783042678833, -8.871714251708983
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6016928047180176, -3.4961329742431637, -9.01536635131836
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5948095480103045, -3.5742438034057615, -8.977358399963379
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.6217442436218261, -3.534739476013183, -8.95670841064453
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.7445967163085937, -3.4127848289489746, -9.121010499572753
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.483928010559082, -3.6845267173767087, -8.72731396408081
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.529268204498291, -3.5509003372192383, -8.696638255310058
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5520131202697753, -3.847781343078613, -9.344718717193603
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -0.08050506735537201, -4.272003949737549, -9.472509230804443
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), -0.06299743118286133, -4.780322889709472, -8.961347176361084
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.7110778930664062, -3.650558981323242, -9.252841228485106
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.2677016731262207, -2.661454420471191, -8.986336656188964
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.3275567146301269, -2.7105355545043945, -8.962095364379882
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.8201637062072753, -2.724302214050293, -9.501688563537597
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 1.1255740189483388, -2.2158336364746094, -9.798419931793212
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 1.0718541557312011, -3.003077069854736, -9.121758687591552
Tue Jul 23 2019 14:14:45 GMT+1000 (AEST), 0.5773018753051757, -1.9800047729492187, -9.26361513595581
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 1.0226233840942383, -4.002356987762451, -8.988431582641601
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.6218938812255859, -3.6152445068359373, -9.060556907653808
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.369006330871582, -4.060566015625, -9.311050256347656
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.3981856636047363, -4.0991725173950195, -9.111134417724609
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.3851672651428729, -3.9074867469787598, -8.90044467163086
Tue Jul 23 2019 14:14:46 GMT+1000 (AEST), 0.44292723406367, -3.8404491004943844, -8.540715872192383
