currentSeg, targetWayPointLat, targetWayPointLong, latitude, longitude, heading, targetBearing, correction, distance
0, -33.80777140379413, 151.15474458453366, -33.8148713, 151.170973, 360, 0, 0, 0
0, -33.80777140379413, 151.15474458453366, -33.8148713, 151.170973, 360, 297.7645770381736, -62, 1696.3745240435924
