startLat,startLong,endLat,endLong,maxSpeed,speed,bearing
-33.82531481952695,151.14520480880128,-33.807344609474754,151.16065433272706,5,2,35.54197735863886
-33.807344609474754,151.16065433272706,-33.814690032479554,151.1718981529175,5,2,128.17966579860354
