startLat,startLong,endLat,endLong,maxSpeed,speed,bearing
-33.81572729039635,151.14639053843996,-33.80909512331535,151.15583191417238,5,2,49.78962617819502
-33.80909512331535,151.15583191417238,-33.81836575152689,151.16922150157473,5,2,129.8092964924963
-33.81836575152689,151.16922150157473,-33.806670331736335,151.16922150157473,5,2,0
