time, rotA, rotB, rotG
Tue Jul 23 2019 12:39:48 GMT+1000 (Australian Eastern Standard Time), , , 
Tue Jul 23 2019 12:42:07 GMT+1000 (Australian Eastern Standard Time), , , 
