time, lat, long, uncert, speed
Tue Jul 23 2019 12:39:46 GMT+1000 (Australian Eastern Standard Time), -33.8148672, 151.1710095, 68, null
Tue Jul 23 2019 12:39:48 GMT+1000 (Australian Eastern Standard Time), -33.8148672, 151.1710095, 68, null
Tue Jul 23 2019 12:42:08 GMT+1000 (Australian Eastern Standard Time), -33.8147999, 151.170931, 60, null
Tue Jul 23 2019 12:42:09 GMT+1000 (Australian Eastern Standard Time), -33.8147999, 151.170931, 60, null
