time, lat, long, uncert, speed
Tue Jul 23 2019 13:25:14 GMT+1000 (Australian Eastern Standard Time), -33.8149122, 151.1709454, 21, null
Tue Jul 23 2019 13:25:16 GMT+1000 (Australian Eastern Standard Time), -33.8149122, 151.1709454, 21, null
