time, lat, long, uncert, speed
Tue Jul 23 2019 14:11:06 GMT+1000 (Australian Eastern Standard Time), -33.814866099999996, 151.1710197, 68, null
Tue Jul 23 2019 14:11:08 GMT+1000 (Australian Eastern Standard Time), -33.814866099999996, 151.1710197, 68, null
