time, rotA, rotB, rotG
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -2.252266404755929, -1.671267782231313, 1.111301873482105
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -0.6117329796857924, -0.13862925465428114, -0.11988396055973982
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -0.24338581362589723, -0.13917855127393827, -1.0969958288221018
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 0.606772874966188, 0.23777457309889374, -0.0015673149711063635
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 1.0851054299724616, 1.0426908090003286, 2.3128704598180407
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 0.8451151541789862, 0.7920958641076151, 1.0327803112363458
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 1.213584383189869, 0.31029965614020477, 1.7061810412257736
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -0.35715536749630045, -1.659076001284546, 0.07086614748579129
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -1.5901266289954425, -0.505175945496364, 1.8366284763063199
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), -0.5551228777408459, -0.31013807947765165, 2.7496380053519074
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 1.5278238845424075, -1.0266145714065285, 1.9569134436755335
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 2.2678142631844054, -1.5149109850296754, 0.06628853335970758
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 0.8612894690203996, -1.2224305453820934, 0.005756888974968716
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -0.3633809248422084, -0.9258758978945988, 0.6163373275991745
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -0.2402119634568098, -1.1071656603311333, 0.7391858570629642
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 2.9662395256322904, 3.426052769756015, -0.0828356271194155
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 8.952323822493835, 3.413677747640421, -0.7018389162898634
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 0.4274210719849389, -1.394427622009414, 3.852573750874393
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -6.224770166606106, -1.0375245179451544, 0.38130624939080443
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 2.0534280720726334, 2.2097745172688104, 2.6104931781369958
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -8.568367299622507, -6.540393208152396, 0.657856553459801
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -5.99561347797077, -7.1949946962250095, -0.9904130747015799
Tue Jul 23 2019 13:26:29 GMT+1000 (AEST), 0.9216227177540907, -1.220538476260294, 0.3718763194679556
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -2.5292132866836097, -5.274584985125197, -0.45624868578977107
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -3.149391688556417, -4.179629675317637, 0.454426305941847
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.823280792564234, -1.369860925668759, -0.7219957650259231
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -6.0699848465221, -4.645221046035781, -3.3231158425483986
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -2.1928589134590393, -1.7966814746152657, 0.4412589818825318
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.1192503994070016, 1.5676068549716757, 1.4595847452052795
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.4837523023663117, 1.2603100274670436, 1.5838064628573592
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -2.203234824581935, -0.2139178962668028, 0.06671675420415564
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -0.6719543307109718, -0.8109179978303191, -0.11547320582064542
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -0.9767333797328079, -0.7544147243128597, -0.6036171141262306
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.2211791266601, -1.1770373216016001, 0.9859062170664293
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -4.622790704801459, -3.164036894797394, -1.1959785033871033
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -5.096728139798535, -5.059483545141278, -1.8566994140692257
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -6.451586661677067, -4.267842422221998, 1.070836631187776
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 0.1742981300061009, 0.41514092546578485, -0.062128467907493795
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.7155640135980788, -0.08791083119870521, 0.06534345929415995
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), 2.9813050019506346, 0.8636730449581753, -0.5568642024532289
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -0.5137816636854627, 2.6046853829083694, 0.41562421471041616
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -0.25438228478748554, 0.41379815296364264, 0.5488639165010283
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -0.3724242820662904, -0.2563067973078424, 0.8577475890489248
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -1.8320189523902075, -0.520482185982951, -1.2750037920841508
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -1.465258711414856, -0.8788196297729133, -0.17499771746792475
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -3.5233643958518903, -2.313374613156152, -4.314905413811148
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -5.530779831363676, -2.1646472439791244, -8.829447011778013
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -3.0919982492910347, -3.038594494274586, -3.701349520668902
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -0.36186518313542093, -1.2982684836142722, -0.7847542111626448
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -1.643450876341084, -0.6492511020749667, -3.532938400077544
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -1.0992309015062827, -0.15349302694869826, -2.559763442180607
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -4.449908371624681, -0.19690432193112414, -6.522013169095891
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -5.303668357497935, -1.348759803279945, -3.035639156798086
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -0.9048644217386412, -1.5558063157983035, -3.2240548342513535
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -0.34672847007846774, -2.1684313822227232, -5.357904755262891
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -2.5292845767830716, -4.080693531416356, -6.626413891220006
Tue Jul 23 2019 13:26:30 GMT+1000 (AEST), -1.0511046415624323, 0.9535777577859954, 0.05888898388935079
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -6.324145577048384, -3.0140886293062263, -6.077188988549172
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -5.540118407506375, -1.9667559597129336, -4.802088293156171
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -4.694995195838603, -7.227086340040314, -12.038904237669168
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -15.345201593160057, -17.301670007322482, -25.825539478276003
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -29.028092236689922, -22.696003149636812, -35.84818638710939
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -22.32893512326199, -20.440480025307256, -34.527019480859245
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -5.737884827376802, -9.32765552399073, -33.44988840346448
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -2.3524479909636793, -3.0412945534308564, -38.37083479478356
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -2.086304120425432, 4.2500412416976525, -44.45222349589864
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -2.2523808104245266, -8.705737771757097, -37.97491263426002
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -7.152191608243832, -15.569218137558135, -37.260222130077395
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -7.677643183734791, -11.114841114668973, -34.41422915200024
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -7.371307491912426, -19.10582349544633, -37.4243754814949
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -10.72189350152897, -26.840459485163, -45.008269196229385
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -9.556518941378577, -25.39716025881656, -52.70812927778693
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -2.4936832829514377, -15.141743918163717, -47.52332926373567
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -13.088348289489641, -20.580891639169796, -44.061232731955855
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -11.769805883428068, -13.908786343723342, -55.145857943510336
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -6.1493836611893835, -18.735828733012156, -39.01504457692083
Tue Jul 23 2019 13:26:31 GMT+1000 (AEST), -8.075927735937514, -24.21031585278388, -64.4965201059466
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -10.757721258820272, -14.206684190599802, -71.80864059360628
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -28.991304837820234, -19.99538050275962, -95.37261564523186
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -21.490326204515114, -42.985781881096905, -101.06081767658598
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -9.712311287478338, -35.30049400813358, -93.24477949234111
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -15.552062409910356, -15.68655737240437, -81.80380282121955
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -13.60964967128617, -6.874698951512785, -76.23773140241441
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -5.738830808576848, 10.991893440740514, -74.32913066150273
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -1.9028019103063423, 8.880824548488496, -61.078734426407244
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -11.33035321977674, 8.844875555339426, -49.34588669657812
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -2.9151919724360846, 25.88419543532078, -41.81838985382043
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -9.489624068647473, -7.024341992925418, -28.207458668291228
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), 3.6020505229679647, 8.424495341171712, -32.88561915537304
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -3.7048952426217854, 2.4906421412234896, -22.589645151428666
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -0.5454715536393534, 3.6298937891195213, -18.449782118119312
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -8.762207214493824, -8.330844909914376, -20.816253127779262
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -6.562195171983077, -8.976658078959298, -19.290144687935587
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -6.421844602936246, -3.0022928926096144, -18.833541419278358
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -6.452063921145322, 0.7204537964599398, -17.14395410919772
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -12.56046260533322, 2.115061564708713, -21.35391366641162
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -12.089576557347847, 5.699793716149287, -25.157731392556347
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -8.437140582646345, 16.14927195282147, -25.46225196160678
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -17.133918853759678, 17.867015010208192, -18.9277826618989
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -25.839087158494724, 12.330332187854333, -13.270616156359663
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -29.754127685083937, 13.031473304270946, -12.414110434440063
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -25.096015510763404, 18.324762335551398, -8.847642635726928
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -19.79856006408924, 18.398507888020028, -1.2262134029652225
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -17.048804451417563, 8.322337055529477, 2.8512707933148738
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -14.672767761825009, 0.42136621600742835, 2.8894481356806603
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -7.866248612380938, 2.825876790311001, 11.167798986398667
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), -1.6751476498449975, 6.316416364228868, 17.976453423732014
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), 3.531822731365305, 10.05243934021934, 27.470838134230988
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), 10.572380660597391, 19.928736639480515, 45.292159178891794
Tue Jul 23 2019 13:26:32 GMT+1000 (AEST), 28.294395023594443, 49.130271284859155, 90.03513699756871
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 37.966088029852365, 62.01481185215749, 156.42157727704702
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 18.735526497141382, 66.22058962605206, 200.19033106345915
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 28.42546806131428, 100.82650120691953, 241.9257375339585
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 55.660362433309054, 112.41744151145788, 232.6085945248741
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 39.49340029053725, 50.3017033690297, 197.80257889189275
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -17.173255620737073, 0.6084083851072888, 155.2384109278824
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -39.96417790926955, -22.627842984361962, 120.29819573808864
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -18.187934863455826, -27.683217743830657, 120.23213414843627
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -3.5670846501725535, -4.595235160368689, 118.0750101443845
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 17.912285504027036, 6.439813976868903, 87.40649088416511
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 4.247307031595532, -3.1917777081114003, 52.442349541708815
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -11.37952375161166, -1.772496628537897, 43.9125326835355
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -8.444587196388952, 3.6567637533143516, 22.761137541109346
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 1.1476672947271338, 11.24485291174652, -6.468096082674633
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), 0.113151955359046, 11.770426576868893, -10.192567501231322
Tue Jul 23 2019 13:26:33 GMT+1000 (AEST), -3.962561994626401, 11.044855581338439, -15.6760730320284
