time, lat, long, uncert, speed
Tue Jul 23 2019 13:26:57 GMT+1000 (Australian Eastern Standard Time), -33.81494606449386, 151.1712651621248, 32, 0.25442081689834595
Tue Jul 23 2019 13:26:58 GMT+1000 (Australian Eastern Standard Time), -33.81497300984857, 151.17127277959537, 32, 0.3558085262775421
Tue Jul 23 2019 13:26:58 GMT+1000 (Australian Eastern Standard Time), -33.814989641427765, 151.17128542241326, 32, 0.5453931093215942
Tue Jul 23 2019 13:26:59 GMT+1000 (Australian Eastern Standard Time), -33.814992700912676, 151.17128284992623, 32, 0.5453931093215942
Tue Jul 23 2019 13:26:59 GMT+1000 (Australian Eastern Standard Time), -33.814983257576245, 151.17128452802027, 32, 0.22434844076633453
Tue Jul 23 2019 13:27:00 GMT+1000 (Australian Eastern Standard Time), -33.81497085559941, 151.1712858404428, 32, 0.23209601640701294
Tue Jul 23 2019 13:27:00 GMT+1000 (Australian Eastern Standard Time), -33.81496628729881, 151.17128221553585, 32, 0.2353353649377823
Tue Jul 23 2019 13:27:00 GMT+1000 (Australian Eastern Standard Time), -33.81495294782247, 151.17126825441778, 24, 0.14257284998893738
Tue Jul 23 2019 13:27:01 GMT+1000 (Australian Eastern Standard Time), -33.81495032853195, 151.17125878751702, 24, 0.07418026775121689
Tue Jul 23 2019 13:27:02 GMT+1000 (Australian Eastern Standard Time), -33.814944087048445, 151.1712314741422, 24, 0.12714621424674988
Tue Jul 23 2019 13:27:03 GMT+1000 (Australian Eastern Standard Time), -33.81494002280518, 151.1712174005004, 24, 0.21235810220241547
Tue Jul 23 2019 13:27:04 GMT+1000 (Australian Eastern Standard Time), -33.81493480477679, 151.17121311454568, 16, 0.21235810220241547
Tue Jul 23 2019 13:27:05 GMT+1000 (Australian Eastern Standard Time), -33.81492713341066, 151.17122125425752, 16, 0.2050875574350357
Tue Jul 23 2019 13:27:06 GMT+1000 (Australian Eastern Standard Time), -33.81492378534743, 151.17122858149082, 16, 0.48212239146232605
Tue Jul 23 2019 13:27:07 GMT+1000 (Australian Eastern Standard Time), -33.81493372153944, 151.1712295182831, 16, 0.48212239146232605
Tue Jul 23 2019 13:27:08 GMT+1000 (Australian Eastern Standard Time), -33.81493818550168, 151.1712294153668, 16, 0.48212239146232605
Tue Jul 23 2019 13:27:09 GMT+1000 (Australian Eastern Standard Time), -33.81493818550168, 151.1712294153668, 16, 0
Tue Jul 23 2019 13:27:10 GMT+1000 (Australian Eastern Standard Time), -33.814947684519375, 151.1712245757346, 16, 0.12992721796035767
Tue Jul 23 2019 13:27:11 GMT+1000 (Australian Eastern Standard Time), -33.81494859998003, 151.17122479045491, 16, 0.5086997151374817
Tue Jul 23 2019 13:27:12 GMT+1000 (Australian Eastern Standard Time), -33.814952318667885, 151.1712226448207, 16, 0.5086997151374817
Tue Jul 23 2019 13:27:13 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0.5086997151374817
Tue Jul 23 2019 13:27:14 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:15 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:17 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:19 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:21 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:21 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:22 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:22 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:22 GMT+1000 (Australian Eastern Standard Time), -33.814961676287105, 151.17122039213513, 16, 0
Tue Jul 23 2019 13:27:23 GMT+1000 (Australian Eastern Standard Time), -33.81496242997504, 151.17121553063723, 16, 0.2361525595188141
Tue Jul 23 2019 13:27:24 GMT+1000 (Australian Eastern Standard Time), -33.81496073307939, 151.17121132922193, 16, 0.2361525595188141
Tue Jul 23 2019 13:27:25 GMT+1000 (Australian Eastern Standard Time), -33.81495978452379, 151.17121123120313, 16, 0.24756555259227753
Tue Jul 23 2019 13:27:26 GMT+1000 (Australian Eastern Standard Time), -33.814960289617474, 151.171211532964, 16, 0.15746966004371643
Tue Jul 23 2019 13:27:27 GMT+1000 (Australian Eastern Standard Time), -33.81496036950075, 151.17121103187577, 16, 0.08883679658174515
Tue Jul 23 2019 13:27:28 GMT+1000 (Australian Eastern Standard Time), -33.81496074067189, 151.1712102390218, 12, 0.01907620206475258
Tue Jul 23 2019 13:27:29 GMT+1000 (Australian Eastern Standard Time), -33.81496112943913, 151.17120987523074, 16, 0.015037823468446732
Tue Jul 23 2019 13:27:30 GMT+1000 (Australian Eastern Standard Time), -33.81496102978877, 151.17120985706651, 16, 0.00801671203225851
Tue Jul 23 2019 13:27:31 GMT+1000 (Australian Eastern Standard Time), -33.81496146677421, 151.1712098434815, 16, 0.0691552460193634
Tue Jul 23 2019 13:27:32 GMT+1000 (Australian Eastern Standard Time), -33.814964988574324, 151.17120560559854, 16, 0.0691552460193634
Tue Jul 23 2019 13:27:33 GMT+1000 (Australian Eastern Standard Time), -33.814969405857035, 151.17119585818398, 16, 0.22674913704395294
Tue Jul 23 2019 13:27:34 GMT+1000 (Australian Eastern Standard Time), -33.8149698340999, 151.1711965857907, 16, 0.11948943138122559
Tue Jul 23 2019 13:27:35 GMT+1000 (Australian Eastern Standard Time), -33.8149715452287, 151.17119055448757, 16, 0.007891299203038216
Tue Jul 23 2019 13:27:36 GMT+1000 (Australian Eastern Standard Time), -33.81497054477021, 151.17118922806665, 16, 0.11235063523054123
Tue Jul 23 2019 13:27:37 GMT+1000 (Australian Eastern Standard Time), -33.81497193093192, 151.17118572809966, 16, 0.1644911915063858
Tue Jul 23 2019 13:27:38 GMT+1000 (Australian Eastern Standard Time), -33.81497018477619, 151.17118928363848, 16, 0.1321190744638443
Tue Jul 23 2019 13:27:39 GMT+1000 (Australian Eastern Standard Time), -33.81496901344916, 151.1711895561969, 16, 0.1259845495223999
Tue Jul 23 2019 13:27:40 GMT+1000 (Australian Eastern Standard Time), -33.81497011193312, 151.17118965925516, 16, 0.004408320877701044
Tue Jul 23 2019 13:27:41 GMT+1000 (Australian Eastern Standard Time), -33.814970271375344, 151.17118974647457, 16, 0.02838573232293129
Tue Jul 23 2019 13:27:42 GMT+1000 (Australian Eastern Standard Time), -33.814970572745935, 151.17118986376798, 16, 0.03719340264797211
Tue Jul 23 2019 13:27:43 GMT+1000 (Australian Eastern Standard Time), -33.814970572745935, 151.17118986376798, 16, 0
Tue Jul 23 2019 13:27:44 GMT+1000 (Australian Eastern Standard Time), -33.814971000665075, 151.17119033446605, 16, 0.04032135009765625
Tue Jul 23 2019 13:27:45 GMT+1000 (Australian Eastern Standard Time), -33.81497253916329, 151.17121684751618, 16, 0.12293148785829544
Tue Jul 23 2019 13:27:46 GMT+1000 (Australian Eastern Standard Time), -33.814976718090506, 151.17122671911574, 16, 0.11195605248212814
Tue Jul 23 2019 13:27:47 GMT+1000 (Australian Eastern Standard Time), -33.81498300641574, 151.17123637762816, 16, 0.03420034795999527
Tue Jul 23 2019 13:27:48 GMT+1000 (Australian Eastern Standard Time), -33.8149843497444, 151.17124996293884, 16, 0.20542128384113312
Tue Jul 23 2019 13:27:49 GMT+1000 (Australian Eastern Standard Time), -33.814986229737976, 151.1712573691577, 16, 0.15214596688747406
Tue Jul 23 2019 13:27:50 GMT+1000 (Australian Eastern Standard Time), -33.81498965462346, 151.17126740836918, 16, 0.00253101228736341
Tue Jul 23 2019 13:27:51 GMT+1000 (Australian Eastern Standard Time), -33.81499026751217, 151.17126664716386, 16, 0.015931494534015656
Tue Jul 23 2019 13:27:52 GMT+1000 (Australian Eastern Standard Time), -33.81498526225852, 151.17127014066858, 16, 0.16372360289096832
Tue Jul 23 2019 13:27:53 GMT+1000 (Australian Eastern Standard Time), -33.81498866718286, 151.1712660926434, 16, 0.16372360289096832
Tue Jul 23 2019 13:27:54 GMT+1000 (Australian Eastern Standard Time), -33.81498879606565, 151.17126133239591, 16, 0.5123304724693298
Tue Jul 23 2019 13:27:55 GMT+1000 (Australian Eastern Standard Time), -33.81499071954089, 151.171258018454, 16, 0.810157060623169
Tue Jul 23 2019 13:27:56 GMT+1000 (Australian Eastern Standard Time), -33.814991326495395, 151.1712586666373, 16, 0.810157060623169
Tue Jul 23 2019 13:27:57 GMT+1000 (Australian Eastern Standard Time), -33.81499049293738, 151.17125352054222, 16, 0.5005795955657959
Tue Jul 23 2019 13:27:58 GMT+1000 (Australian Eastern Standard Time), -33.81498979481761, 151.17125086998067, 16, 0.13439194858074188
Tue Jul 23 2019 13:27:59 GMT+1000 (Australian Eastern Standard Time), -33.814989537906314, 151.1712493520337, 16, 0.11642304807901382
Tue Jul 23 2019 13:28:00 GMT+1000 (Australian Eastern Standard Time), -33.81498918276893, 151.17124770043282, 16, 0.08986573666334152
Tue Jul 23 2019 13:28:01 GMT+1000 (Australian Eastern Standard Time), -33.81498883130105, 151.17124676498688, 16, 0.007205109111964703
Tue Jul 23 2019 13:28:03 GMT+1000 (Australian Eastern Standard Time), -33.814989048321436, 151.17124637532396, 16, 0.03600789234042168
Tue Jul 23 2019 13:28:04 GMT+1000 (Australian Eastern Standard Time), -33.81499046570137, 151.17124506704297, 16, 0.03600789234042168
Tue Jul 23 2019 13:28:04 GMT+1000 (Australian Eastern Standard Time), -33.81499230901868, 151.17124396570262, 16, 0.26401063799858093
Tue Jul 23 2019 13:28:05 GMT+1000 (Australian Eastern Standard Time), -33.81499528371778, 151.17124244023242, 16, 0.2603742480278015
Tue Jul 23 2019 13:28:06 GMT+1000 (Australian Eastern Standard Time), -33.81499930797593, 151.17124117500705, 16, 0.04956433176994324
Tue Jul 23 2019 13:28:07 GMT+1000 (Australian Eastern Standard Time), -33.81499944302223, 151.17124160133494, 16, 0.1175619512796402
Tue Jul 23 2019 13:28:08 GMT+1000 (Australian Eastern Standard Time), -33.81499944302223, 151.17124160133494, 16, 0
Tue Jul 23 2019 13:28:09 GMT+1000 (Australian Eastern Standard Time), -33.81499944302223, 151.17124160133494, 16, 0
Tue Jul 23 2019 13:28:10 GMT+1000 (Australian Eastern Standard Time), -33.81499944302223, 151.17124160133494, 16, 0
Tue Jul 23 2019 13:28:11 GMT+1000 (Australian Eastern Standard Time), -33.81500003414605, 151.1712431566736, 16, 0.022209912538528442
Tue Jul 23 2019 13:28:14 GMT+1000 (Australian Eastern Standard Time), -33.81500010895455, 151.1712428448103, 16, 0.030345886945724487
Tue Jul 23 2019 13:28:16 GMT+1000 (Australian Eastern Standard Time), -33.81500320320465, 151.17124278549863, 16, 0.10769899189472198
Tue Jul 23 2019 13:28:17 GMT+1000 (Australian Eastern Standard Time), -33.81500740735033, 151.17124492746018, 16, 0.24836032092571259
Tue Jul 23 2019 13:28:19 GMT+1000 (Australian Eastern Standard Time), -33.815010289091816, 151.17124974477412, 16, 0.1977454572916031
Tue Jul 23 2019 13:28:20 GMT+1000 (Australian Eastern Standard Time), -33.81501214547705, 151.17125094166306, 16, 0.01678626984357834
Tue Jul 23 2019 13:28:20 GMT+1000 (Australian Eastern Standard Time), -33.8150126664708, 151.17125152300028, 16, 0.0033813007175922394
Tue Jul 23 2019 13:28:21 GMT+1000 (Australian Eastern Standard Time), -33.815012884168944, 151.17125157817944, 16, 0.025186507031321526
Tue Jul 23 2019 13:28:22 GMT+1000 (Australian Eastern Standard Time), -33.815012730019966, 151.17125206560888, 16, 0.013000345788896084
Tue Jul 23 2019 13:28:22 GMT+1000 (Australian Eastern Standard Time), -33.81501273329569, 151.1712522658367, 16, 0.0028427604120224714
Tue Jul 23 2019 13:28:24 GMT+1000 (Australian Eastern Standard Time), -33.815012663231236, 151.17125234849152, 16, 0.03094521537423134
Tue Jul 23 2019 13:28:25 GMT+1000 (Australian Eastern Standard Time), -33.815012671579396, 151.17125256626622, 16, 0.002314049983397126
Tue Jul 23 2019 13:28:26 GMT+1000 (Australian Eastern Standard Time), -33.815008693268894, 151.17125352994887, 16, 0.00042088955524377525
Tue Jul 23 2019 13:28:26 GMT+1000 (Australian Eastern Standard Time), -33.81500895067782, 151.17125209738572, 16, 0.11564160138368607
Tue Jul 23 2019 13:28:27 GMT+1000 (Australian Eastern Standard Time), -33.81500610622601, 151.17125017445758, 16, 0.032007474452257156
Tue Jul 23 2019 13:28:28 GMT+1000 (Australian Eastern Standard Time), -33.81500302081851, 151.1712468627978, 16, 0.02586011216044426
Tue Jul 23 2019 13:28:28 GMT+1000 (Australian Eastern Standard Time), -33.81500084435711, 151.17124407376758, 16, 0.032007474452257156
Tue Jul 23 2019 13:28:29 GMT+1000 (Australian Eastern Standard Time), -33.81500146918364, 151.17124590386163, 16, 0.020207025110721588
Tue Jul 23 2019 13:28:29 GMT+1000 (Australian Eastern Standard Time), -33.81499919919989, 151.17123886529401, 16, 0.1906813681125641
Tue Jul 23 2019 13:28:30 GMT+1000 (Australian Eastern Standard Time), -33.814997551965234, 151.17123066735763, 16, 0.09232940524816513
Tue Jul 23 2019 13:28:31 GMT+1000 (Australian Eastern Standard Time), -33.81499591881476, 151.17123008836168, 16, 0.18840040266513824
Tue Jul 23 2019 13:28:32 GMT+1000 (Australian Eastern Standard Time), -33.814993667746585, 151.17123295948812, 16, 0.18840040266513824
Tue Jul 23 2019 13:28:33 GMT+1000 (Australian Eastern Standard Time), -33.81499043795512, 151.17123810817452, 16, 0.2769676148891449
Tue Jul 23 2019 13:28:34 GMT+1000 (Australian Eastern Standard Time), -33.81498769989845, 151.17125539639235, 16, 0.08757645636796951
Tue Jul 23 2019 13:28:35 GMT+1000 (Australian Eastern Standard Time), -33.81497747428802, 151.17126338396324, 16, 0.20673322677612305
Tue Jul 23 2019 13:28:36 GMT+1000 (Australian Eastern Standard Time), -33.81497117953253, 151.1712789153026, 16, 0.07380770891904831
Tue Jul 23 2019 13:28:37 GMT+1000 (Australian Eastern Standard Time), -33.81496859773185, 151.1712867455716, 16, 0.12292803078889847
Tue Jul 23 2019 13:28:38 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0.10698049515485764
Tue Jul 23 2019 13:28:39 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:40 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:41 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:42 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:43 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:44 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:45 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:46 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:47 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:48 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:49 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:50 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:51 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:52 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:53 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:54 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:55 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:56 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:57 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:58 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:28:59 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:29:00 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 16, 0
Tue Jul 23 2019 13:29:01 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:02 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:03 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:04 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:05 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:06 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:07 GMT+1000 (Australian Eastern Standard Time), -33.81495957491397, 151.17129575700227, 32, 0
Tue Jul 23 2019 13:29:08 GMT+1000 (Australian Eastern Standard Time), -33.81496062440427, 151.17129252050626, 32, 0.014672798104584217
Tue Jul 23 2019 13:29:09 GMT+1000 (Australian Eastern Standard Time), -33.81496869076351, 151.17128933193953, 32, 0.46792271733283997
Tue Jul 23 2019 13:29:10 GMT+1000 (Australian Eastern Standard Time), -33.81497270827744, 151.17128399853377, 32, 0.3950195014476776
Tue Jul 23 2019 13:29:11 GMT+1000 (Australian Eastern Standard Time), -33.81497699585643, 151.17127265602676, 32, 0.5135223865509033
Tue Jul 23 2019 13:29:12 GMT+1000 (Australian Eastern Standard Time), -33.81497793094074, 151.171269032889, 32, 0.5135223865509033
Tue Jul 23 2019 13:29:13 GMT+1000 (Australian Eastern Standard Time), -33.814979998787784, 151.17126573925043, 32, 0.5135223865509033
Tue Jul 23 2019 13:29:14 GMT+1000 (Australian Eastern Standard Time), -33.81498719367812, 151.17127027146685, 16, 0.05403391644358635
Tue Jul 23 2019 13:29:15 GMT+1000 (Australian Eastern Standard Time), -33.81498719367812, 151.17127027146685, 16, 0
Tue Jul 23 2019 13:29:16 GMT+1000 (Australian Eastern Standard Time), -33.81498719367812, 151.17127027146685, 16, 0
Tue Jul 23 2019 13:29:19 GMT+1000 (Australian Eastern Standard Time), -33.81497475791477, 151.17127552171374, 16, 0.1699310839176178
Tue Jul 23 2019 13:29:20 GMT+1000 (Australian Eastern Standard Time), -33.81496858038436, 151.1712911122957, 16, 0.1699310839176178
Tue Jul 23 2019 13:29:21 GMT+1000 (Australian Eastern Standard Time), -33.81496461572152, 151.17130421509952, 16, 0.31741127371788025
Tue Jul 23 2019 13:29:22 GMT+1000 (Australian Eastern Standard Time), -33.81496757891065, 151.17130989195795, 16, 0.4330343008041382
Tue Jul 23 2019 13:29:22 GMT+1000 (Australian Eastern Standard Time), -33.8149604222246, 151.17131629365826, 16, 0.4330343008041382
Tue Jul 23 2019 13:29:22 GMT+1000 (Australian Eastern Standard Time), -33.81495942252396, 151.17131898955506, 16, 0.4320946931838989
Tue Jul 23 2019 13:29:23 GMT+1000 (Australian Eastern Standard Time), -33.81496114738761, 151.17132129394545, 16, 0.39867857098579407
Tue Jul 23 2019 13:29:24 GMT+1000 (Australian Eastern Standard Time), -33.81496055438119, 151.17132263970012, 16, 0.10218796133995056
Tue Jul 23 2019 13:29:25 GMT+1000 (Australian Eastern Standard Time), -33.81496006688118, 151.1713232885095, 16, 0.00828520581126213
Tue Jul 23 2019 13:29:26 GMT+1000 (Australian Eastern Standard Time), -33.81496033797564, 151.17132293397708, 16, 0.0041822209022939205
Tue Jul 23 2019 13:29:27 GMT+1000 (Australian Eastern Standard Time), -33.81496103266036, 151.17132139554386, 16, 0.0115573201328516
Tue Jul 23 2019 13:29:28 GMT+1000 (Australian Eastern Standard Time), -33.81496109035036, 151.17132108408344, 16, 0.0014229911612346768
Tue Jul 23 2019 13:29:29 GMT+1000 (Australian Eastern Standard Time), -33.81496333490146, 151.17131559912278, 16, 0.18139007687568665
Tue Jul 23 2019 13:29:30 GMT+1000 (Australian Eastern Standard Time), -33.814963618847294, 151.1713097623672, 16, 0.1228858232498169
Tue Jul 23 2019 13:29:31 GMT+1000 (Australian Eastern Standard Time), -33.81496330050932, 151.17130696497566, 16, 0.16449734568595886
Tue Jul 23 2019 13:29:32 GMT+1000 (Australian Eastern Standard Time), -33.81496054142956, 151.17130733147644, 16, 0.0006932353717274964
Tue Jul 23 2019 13:29:33 GMT+1000 (Australian Eastern Standard Time), -33.81495086785152, 151.171309616794, 16, 0.16449734568595886
Tue Jul 23 2019 13:29:34 GMT+1000 (Australian Eastern Standard Time), -33.81494023585398, 151.1713118135022, 16, 0.30969664454460144
Tue Jul 23 2019 13:29:35 GMT+1000 (Australian Eastern Standard Time), -33.814931110004345, 151.17130664927967, 16, 0.38591229915618896
Tue Jul 23 2019 13:29:36 GMT+1000 (Australian Eastern Standard Time), -33.81492717719201, 151.17128992984826, 16, 0.42077502608299255
Tue Jul 23 2019 13:29:37 GMT+1000 (Australian Eastern Standard Time), -33.8149250515573, 151.1712739252295, 16, 0.38591229915618896
Tue Jul 23 2019 13:29:38 GMT+1000 (Australian Eastern Standard Time), -33.81492413034009, 151.1712742560198, 16, 0.07534224539995193
Tue Jul 23 2019 13:29:39 GMT+1000 (Australian Eastern Standard Time), -33.81492340090425, 151.17127304499394, 16, 0.24122099578380585
Tue Jul 23 2019 13:29:40 GMT+1000 (Australian Eastern Standard Time), -33.81492309948239, 151.17127028736473, 16, 0.13958482444286346
Tue Jul 23 2019 13:29:41 GMT+1000 (Australian Eastern Standard Time), -33.81492305704681, 151.1712681676773, 16, 0.0895111933350563
Tue Jul 23 2019 13:29:42 GMT+1000 (Australian Eastern Standard Time), -33.814923434059196, 151.17124956882023, 16, 0.17231008410453796
Tue Jul 23 2019 13:29:43 GMT+1000 (Australian Eastern Standard Time), -33.814923418079296, 151.17123932726332, 16, 0.11214859038591385
Tue Jul 23 2019 13:29:44 GMT+1000 (Australian Eastern Standard Time), -33.81492474912575, 151.1712265323685, 16, 0.17231008410453796
Tue Jul 23 2019 13:29:45 GMT+1000 (Australian Eastern Standard Time), -33.814921195385104, 151.17121240934733, 16, 0.39046263694763184
Tue Jul 23 2019 13:29:46 GMT+1000 (Australian Eastern Standard Time), -33.81492140445043, 151.1712011632959, 16, 0.47661420702934265
Tue Jul 23 2019 13:29:47 GMT+1000 (Australian Eastern Standard Time), -33.8149216520839, 151.1711885109825, 16, 0.4213176667690277
Tue Jul 23 2019 13:29:48 GMT+1000 (Australian Eastern Standard Time), -33.814922111963206, 151.1711787247114, 16, 0.4213176667690277
Tue Jul 23 2019 13:29:49 GMT+1000 (Australian Eastern Standard Time), -33.814920643364644, 151.17116978274075, 16, 0.09161786735057831
Tue Jul 23 2019 13:29:50 GMT+1000 (Australian Eastern Standard Time), -33.81491727709739, 151.17117232650702, 16, 0.004517481662333012
Tue Jul 23 2019 13:29:51 GMT+1000 (Australian Eastern Standard Time), -33.81491981599792, 151.1711692363741, 16, 0.09174641966819763
Tue Jul 23 2019 13:29:52 GMT+1000 (Australian Eastern Standard Time), -33.81492300235545, 151.17116720867128, 16, 0.043395232409238815
Tue Jul 23 2019 13:29:53 GMT+1000 (Australian Eastern Standard Time), -33.81492095317496, 151.1711640300339, 16, 0.0526796393096447
Tue Jul 23 2019 13:29:54 GMT+1000 (Australian Eastern Standard Time), -33.814919405727494, 151.171167033863, 16, 0.14828670024871826
Tue Jul 23 2019 13:29:55 GMT+1000 (Australian Eastern Standard Time), -33.81492216523446, 151.17117061090386, 16, 0.3578355014324188
Tue Jul 23 2019 13:29:56 GMT+1000 (Australian Eastern Standard Time), -33.81492404009628, 151.17117167575284, 16, 0.08310867100954056
