time, rotA, rotB, rotG
Tue Jul 23 2019 13:44:54 GMT+1000 (Australian Eastern Standard Time), , , 
Tue Jul 23 2019 13:50:21 GMT+1000 (Australian Eastern Standard Time), , , 
Tue Jul 23 2019 13:50:43 GMT+1000 (Australian Eastern Standard Time), , , 
