time, rotA, rotB, rotG
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.3687662355180726, 0.28456104874836374, 5.143992195081377
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 2.1539530887295886, -1.5309906377180604, 4.418528348143527
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 2.995078505298788, 0.30595384155907834, 4.8959150286714594
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 0.9352639929087814, -1.2456512675694327, 2.038386287972973
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 1.6158365282484282, -2.5192109015309487, 2.105143276260208
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 2.50447797004782, 1.3879851527965053, 2.0832623383672493
Tue Jul 23 2019 13:31:05 GMT+1000 (AEST), 2.6138529908784074, 2.675613482344367, 3.96843979929402
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 2.985251784073844, 1.70730588800471, 4.888544827670192
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 3.1148294372522716, 0.13107293099813142, 6.727747431519961
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 2.260459430108771, -1.9816743735207107, 13.942392581987097
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 5.384940351545094, -5.461593857052854, 21.280526698874418
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 8.30248169561225, -6.553588706742037, 32.14647998905636
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 9.988273128061655, -14.430770744436872, 72.40838584424677
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -1.3523335930414486, -35.17869465975933, 106.04307184589511
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -22.75501256897114, -44.91972262382934, 124.19223684807464
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), -20.01834872139108, -22.638595409662855, 112.59605095825373
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 4.2199516970828075, -15.927675002936867, 92.38336286440827
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 17.205120160762476, 17.458402358206765, 77.84504566884766
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 33.49799684088346, 40.69717332042781, 63.41642814154664
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 25.191387149691582, 18.999661865176822, 48.40586825167677
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 26.421855973953136, 21.03719779459813, 36.55232083392976
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 36.56663008024094, 22.73199141637361, 26.823880908500087
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 22.268291581168736, 7.8465870590814095, 22.040219611950963
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 10.622723423648615, 0.6841414159026844, 7.141034921121439
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 9.510052310681335, 4.969129960818941, -1.3029194155522277
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 10.865093540120165, 3.515745319832741, -1.9686297794230443
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 12.06565552732717, 6.090376376289174, -0.5801105912108087
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 7.542309815520158, 15.194502006860189, 0.11092942247529443
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 7.611492801623217, 13.436109932401779, 2.2563608897199403
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 1.9138606269028275, 23.398481275583453, 6.972974701498691
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 1.7303584167837378, 23.337369865532057, 7.339781046250939
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 9.136334241375856, 21.504270035705694, 5.446546523424493
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 12.058850097592899, 14.87647815382064, 2.547483402383159
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 5.578106212122694, 7.084898023219928, 3.086255981189758
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 1.6110957366342047, 6.986814799191252, 2.176999854536504
Tue Jul 23 2019 13:31:06 GMT+1000 (AEST), 4.230571787468531, 9.546370134045585, -3.638734615226457
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 3.3838923598870534, 7.419203339693494, -0.2693043271332593
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.9041630466882457, 0.5588514139757323, -0.10484511130698823
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 2.8948482539932017, -0.03451700130089413, -4.440813120971163
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 4.982586287257513, 6.570310717377521, -2.769640000892878
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 5.701030834162705, 7.385084837241988, 1.619626963072668
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 1.7338069152626538, -1.0650498601351885, -0.4053059066282161
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.3341251435537811, -2.180543655498683, -0.7016010869685295
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 2.3158381770124112, 2.902082704984714, 0.00019642129949075732
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 0.18220172609286348, 2.756803727564897, -1.3997670156713657
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -2.853259659023817, 0.17210219750751535, -1.3206958366408321
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 0.49322044640619717, 0.877692755281567, 0.685325279784918
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.18784031405697343, 2.6331858413241287, -0.8488391013805241
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 1.1041214236737176, 1.243186636496116, -0.7213213905670901
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 3.0825452674797367, 5.898871532340356, 1.3875347871981074
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 3.5315503775721506, 3.0361247405593916, 0.6695324950416733
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 1.5513564475540402, -1.7966236314507322, 0.08751649449584276
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 3.1218519389361026, 0.6542279621023789, 0.13335389401579834
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 5.960689013197203, 5.787894618705989, -2.217201494217553
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 4.647456652328491, 1.69130681020419, -2.987175336098849
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 1.589106689653289, 2.0957562484630836, -1.9472429630278534
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -0.7129562764636757, -0.1231006061328456, -3.4581072744177077
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), 0.8771316125525681, -0.1742022672338827, -4.4367295216211415
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -1.2310837547302649, 3.596015197062612, -1.7069018396266216
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -1.0315293194011756, 0.6807933425489088, 0.38339964901056045
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -2.8313949428301366, -3.603874183476358, -0.6900561462805038
Tue Jul 23 2019 13:31:07 GMT+1000 (AEST), -9.182072603152847, 4.7544630916209645, 0.25171626985535916
