currentSeg, targetWayPointLat, targetWayPointLong, latitude, longitude, heading, targetBearing, correction, distance
0, -33.80777140379413, 151.15474458453366, -33.8148282, 151.1710199, 360, 0, 0, 0
0, -33.80777140379413, 151.15474458453366, -33.8148282, 151.1710199, 360, 297.5531091810533, -62, 1697.989364768164
